clock_cycle,channel,rank,bankgroup,bank,row,column,row_hit_rate,consec_hits,dist_from_last_hit,diff_accesses,label
352039,0,1,3,3,3968,121,0.8421,20,225,5.3333,closed
352151,0,1,3,0,3714,0,0.6937,0,-1,2.2645,open
352225,0,1,2,2,2283,38,0.5626,0,-1,1.2864,closed
352236,0,1,3,1,6701,75,0.9766,0,-1,41.6667,open
352302,0,1,3,1,6701,76,0.9767,1,66,42.0,open
352428,0,1,3,0,3714,1,0.6944,1,277,2.2727,open
352432,0,0,3,3,377,24,0.6575,0,-1,1.92,open
352617,0,1,3,1,6701,77,0.9769,2,315,42.3333,open
352632,0,1,3,1,6701,78,0.9771,3,15,42.6667,open
352770,0,1,3,1,6701,79,0.9773,4,138,43.0,open
352914,0,1,3,0,3714,2,0.6952,2,486,2.281,open
352919,0,1,1,1,6686,113,0.3943,0,-1,0.6509,open
352929,0,1,3,1,6701,80,0.9774,5,159,43.3333,open
353004,0,1,3,1,6701,81,0.9776,6,75,43.6667,open
353083,0,1,1,1,6686,114,0.3977,1,164,0.6604,closed
353145,0,1,1,2,7476,102,0.75,0,-1,3.0,open
353344,0,1,1,3,2211,96,0.6369,0,-1,1.7544,open
353353,0,1,3,1,6701,82,0.9778,7,349,44.0,open
353411,0,1,3,1,6701,83,0.9779,8,58,44.3333,open
353536,0,1,3,0,3714,3,0.696,3,622,2.2893,open
353542,0,0,3,1,7287,34,0.45,1,5103,0.8182,closed
353582,0,1,3,1,6701,84,0.9781,9,171,44.6667,open
353718,0,1,1,0,52,78,0.6223,0,-1,1.6475,open
353731,0,0,3,1,3193,100,0.4472,0,-1,0.809,open
353796,0,0,3,1,3193,101,0.4506,1,65,0.8202,open
353888,0,1,1,0,52,79,0.6235,1,170,1.6557,closed
353947,0,1,3,0,3714,4,0.6967,4,411,2.2975,open
353950,0,0,1,1,5086,67,0.7402,0,-1,2.8485,open
353960,0,0,0,2,1016,11,0.6383,0,-1,1.7647,open
354009,0,0,0,2,1016,12,0.6398,1,49,1.7765,open
354147,0,0,0,1,1460,56,0.6067,0,-1,1.5425,open
354156,0,0,3,1,3193,103,0.454,2,360,0.8315,open
354336,0,1,3,0,3714,5,0.6975,5,389,2.3058,open
354495,0,1,1,0,6963,32,0.6215,0,-1,1.6423,closed
354689,0,1,3,0,3714,6,0.6983,6,353,2.314,open
354690,0,1,0,0,3122,122,0.8725,0,-1,6.8462,open
354696,0,1,3,2,3455,55,0.3962,0,-1,0.6562,open
354745,0,0,0,2,1016,14,0.6414,2,736,1.7882,open
354774,0,0,0,2,1016,15,0.6429,3,29,1.8,open
354902,0,1,1,3,2211,102,0.6392,1,1558,1.7719,closed
354910,0,0,0,2,1016,13,0.6444,4,136,1.8118,open
355063,0,1,3,0,3714,7,0.699,7,374,2.3223,open
355067,0,1,1,0,7754,2,0.6196,0,-1,1.629,closed
355074,0,0,0,2,1016,16,0.6458,5,164,1.8235,open
355152,0,0,0,2,1016,17,0.6473,6,78,1.8353,open
355282,0,0,0,2,1016,18,0.6488,7,130,1.8471,open
355444,0,1,1,0,52,85,0.6177,0,-1,1.616,open
355454,0,0,3,1,3193,106,0.4573,3,1298,0.8427,open
355520,0,0,3,1,3193,107,0.4606,4,66,0.8539,closed
355651,0,1,3,0,3714,8,0.6998,8,588,2.3306,open
355822,0,0,3,1,7287,58,0.4578,0,-1,0.8444,open
356455,0,1,3,0,3714,9,0.698,0,-1,2.3115,open
356472,0,1,0,0,3122,125,0.8683,0,-1,6.5926,closed
356514,0,0,1,0,7501,68,0.4286,0,-1,0.75,closed
356679,0,1,3,0,3714,10,0.6988,1,224,2.3197,open
356683,0,1,1,1,4074,55,0.3955,0,-1,0.6542,closed
356851,0,0,3,1,7287,28,0.4611,1,1029,0.8556,closed
357014,0,0,1,0,1118,19,0.4231,0,-1,0.7333,open
357208,0,1,3,0,3714,11,0.6995,2,529,2.3279,open
357213,0,1,2,3,7151,56,0.781,0,-1,3.5652,open
357223,0,0,3,1,3193,110,0.4583,0,-1,0.8462,open
357421,0,1,3,0,3714,12,0.7002,3,213,2.3361,open
357730,0,1,3,0,3714,13,0.701,4,309,2.3443,open
357741,0,0,1,2,2299,68,0.6295,0,-1,1.6993,closed
357797,0,1,1,2,7476,73,0.7459,0,-1,2.9362,open
357805,0,0,0,2,1016,21,0.6461,0,-1,1.8256,open
357827,0,0,0,2,1016,22,0.6475,1,22,1.8372,open
357969,0,1,3,0,3714,14,0.7017,5,239,2.3525,open
357973,0,1,1,1,6686,122,0.3933,0,-1,0.6481,open
358116,0,1,1,1,6686,123,0.3966,1,143,0.6574,closed
